4.012619068468093,20.0,47.0,36.0,46.0,28.0,34.0,44.0,58.0,55.0,55.0,52.0,73.0,83.0,135.0,151.0
11.558911162023819,66.0,103.0,52.0,84.0,65.0,70.0,99.0,48.0,93.0,66.0,86.0,88.0,104.0,58.0,106.0,62.0,92.0,92.0,77.0,81.0,77.0,58.0,74.0,107.0,69.0,109.0,96.0,38.0,56.0,83.0,98.0,105.0,116.0,89.0,82.0,93.0,67.0,90.0,109.0,62.0,98.0,101.0,80.0,57.0,94.0,99.0,107.0,117.0,94.0,93.0
17.877005613100668,52.0,51.0,101.0,151.0
23.023338789478032,67.0,51.0,93.0,62.0,41.0,45.0,54.0,36.0,92.0,49.0,89.0,80.0,82.0,47.0,90.0,42.0,64.0,32.0,42.0,56.0,41.0,38.0,121.0,96.0,114.0,151.0
30.448734612708797,96.0,95.0,113.0,87.0,107.0,101.0,108.0,109.0,87.0,107.0,89.0,117.0,89.0,115.0,105.0,119.0,109.0,90.0,80.0,99.0,95.0,100.0,107.0,109.0,120.0,101.0,113.0,112.0,107.0,111.0,94.0,110.0,126.0,96.0,108.0,96.0,108.0,99.0,99.0,120.0,115.0,90.0,114.0,112.0,116.0,97.0,120.0,117.0,107.0,121.0
35.91493172595162,143.0,79.0,151.0
43.53964870102686,57.0,75.0,139.0,64.0,71.0,48.0,71.0,88.0,113.0,116.0,103.0,129.0,83.0,92.0,66.0,128.0,62.0,63.0,101.0,119.0,61.0,54.0,65.0,101.0,57.0,109.0,67.0,60.0,142.0,53.0,127.0,101.0,58.0,69.0,91.0,51.0,61.0,67.0,58.0,75.0,58.0,66.0,60.0,53.0,65.0,84.0,80.0,76.0,78.0,83.0
50.952757953483484,66.0,151.0
56.81821383847302,151.0
64.23182911779139,88.0,81.0,93.0,82.0,91.0,121.0,91.0,90.0,103.0,104.0,114.0,91.0,78.0,77.0,92.0,109.0,68.0,82.0,89.0,74.0,91.0,91.0,86.0,103.0,77.0,91.0,100.0,87.0,91.0,89.0,87.0,83.0,67.0,102.0,84.0,99.0,73.0,93.0,107.0,91.0,91.0,80.0,77.0,85.0,91.0,67.0,77.0,88.0,128.0,80.0
70.0111757576179,85.0,67.0,68.0,72.0,64.0,69.0,70.0,68.0,74.0,75.0,57.0,67.0,67.0,70.0,67.0,67.0,59.0,69.0,67.0,70.0,66.0,57.0,67.0,61.0,66.0,73.0,61.0,61.0,67.0,77.0,62.0,56.0,71.0,90.0,79.0,69.0,70.0,73.0,69.0,67.0,70.0,66.0,63.0,72.0,69.0,65.0,75.0,65.0,71.0,72.0
76.89572127867214,68.0,73.0,66.0,61.0,85.0,55.0,73.0,67.0,55.0,67.0,75.0,74.0,76.0,66.0,60.0,77.0,72.0,74.0,65.0,80.0,65.0,78.0,67.0,53.0,82.0,63.0,72.0,66.0,56.0,66.0,75.0,73.0,74.0,63.0,64.0,78.0,61.0,76.0,76.0,83.0,78.0,76.0,71.0,73.0,71.0,77.0,82.0,81.0,71.0,74.0
82.76343779329093,151.0
88.21570140142552,74.0,64.0,66.0,62.0,57.0,66.0,67.0,66.0,75.0,63.0,67.0,83.0,77.0,79.0,69.0,63.0,67.0,68.0,63.0,62.0,66.0,64.0,68.0,64.0,64.0,64.0,67.0,66.0,65.0,72.0,66.0,61.0,65.0,70.0,56.0,63.0,64.0,60.0,61.0,56.0,64.0,63.0,68.0,62.0,64.0,58.0,72.0,70.0,70.0,61.0
95.04080556265215,94.0,151.0
102.02000392990851,60.0,73.0,56.0,60.0,64.0,62.0,59.0,55.0,67.0,57.0,70.0,65.0,65.0,60.0,66.0,66.0,61.0,62.0,71.0,66.0,65.0,54.0,56.0,50.0,66.0,65.0,67.0,65.0,39.0,50.0,49.0,75.0,62.0,49.0,66.0,50.0,59.0,51.0,50.0,51.0,67.0,62.0,72.0,76.0,63.0,76.0,52.0,64.0,52.0,59.0
107.75008196959324,151.0
114.10787148860726,151.0
120.5403214727002,70.0,74.0,70.0,56.0,72.0,67.0,70.0,96.0,69.0,65.0,75.0,87.0,70.0,83.0,58.0,79.0,90.0,70.0,74.0,65.0,68.0,61.0,76.0,70.0,62.0,80.0,71.0,64.0,75.0,86.0,68.0,71.0,75.0,55.0,70.0,66.0,74.0,69.0,29.0,22.0,54.0,71.0,65.0,55.0,39.0,37.0,55.0,59.0,79.0,39.0
128.5125382636343,57.0,54.0,56.0,57.0,42.0,52.0,54.0,55.0,53.0,51.0,34.0,48.0,36.0,62.0,55.0,54.0,53.0,43.0,52.0,56.0,54.0,48.0,65.0,55.0,54.0,54.0,65.0,60.0,51.0,54.0,55.0,41.0,44.0,58.0,47.0,49.0,57.0,54.0,56.0,53.0,53.0,39.0,42.0,60.0,64.0,56.0,49.0,47.0,39.0,43.0
135.10294192810045,57.0,54.0,49.0,44.0,39.0,39.0,38.0,45.0,71.0,42.0,53.0,48.0,25.0,38.0,25.0,53.0,26.0,47.0,55.0,39.0,53.0,26.0,50.0,31.0,56.0,36.0,47.0,30.0,46.0,54.0,48.0,31.0,32.0,39.0,34.0,38.0,57.0,36.0,38.0,20.0,58.0,57.0,27.0,37.0,25.0,29.0,44.0,24.0,27.0,22.0
141.32607077570802,34.0,36.0,33.0,47.0,33.0,29.0,36.0,41.0,39.0,32.0,41.0,30.0,44.0,40.0,49.0,41.0,35.0,38.0,40.0,40.0,39.0,39.0,38.0,35.0,47.0,30.0,40.0,34.0,55.0,33.0,43.0,59.0,44.0,48.0,43.0,61.0,29.0,42.0,37.0,38.0,49.0,55.0,38.0,44.0,46.0,43.0,35.0,43.0,64.0,48.0
147.4624190577528,56.0,31.0,55.0,35.0,29.0,37.0,45.0,30.0,53.0,48.0,32.0,22.0,54.0,40.0,53.0,41.0,46.0,49.0,62.0,52.0,53.0,48.0,44.0,53.0,39.0,48.0,47.0,48.0,50.0,50.0,40.0,42.0,42.0,50.0,52.0,55.0,52.0,52.0,48.0,44.0,45.0,41.0,45.0,34.0,47.0,55.0,38.0,46.0,41.0,47.0
155.0947048337104,37.0,37.0,57.0,34.0,29.0,40.0,59.0,34.0,38.0,37.0,47.0,56.0,46.0,38.0,38.0,56.0,54.0,35.0,38.0,45.0,42.0,50.0,38.0,47.0,40.0,35.0,32.0,46.0,34.0,32.0,34.0,49.0,45.0,52.0,31.0,52.0,37.0,34.0,35.0,32.0,33.0,51.0,26.0,45.0,36.0,33.0,44.0,43.0,34.0,47.0
161.27211908055847,33.0,53.0,46.0,30.0,38.0,55.0,44.0,58.0,45.0,52.0,52.0,51.0,38.0,47.0,43.0,49.0,48.0,39.0,45.0,39.0,29.0,47.0,38.0,56.0,49.0,40.0,35.0,48.0,46.0,43.0,31.0,36.0,32.0,48.0,30.0,35.0,34.0,35.0,31.0,24.0,32.0,28.0,39.0,28.0,32.0,31.0,47.0,44.0,36.0,44.0
162.23968287227314,10.0,14.0,44.0,39.0,23.0,24.0,29.0,45.0,30.0,29.0,29.0,29.0,29.0,53.0,30.0,29.0,40.0,27.0,27.0,37.0,26.0,34.0,32.0,49.0,35.0,29.0,30.0,34.0,34.0,40.0,36.0,34.0,34.0,42.0,46.0,35.0,42.0,39.0,32.0,46.0,32.0,45.0,47.0,45.0,35.0,48.0,34.0,50.0,45.0,39.0
168.8698997374006,37.0,31.0,36.0,40.0,29.0,28.0,54.0,46.0,25.0,32.0,36.0,50.0,28.0,28.0,33.0,57.0,36.0,40.0,41.0,35.0,34.0,37.0,32.0,52.0,31.0,43.0,46.0,45.0,31.0,27.0,58.0,50.0,38.0,48.0,31.0,41.0,35.0,31.0,59.0,26.0,35.0,34.0,43.0,42.0,43.0,35.0,37.0,40.0,42.0,41.0
4.012619068468093,62.0,49.0,50.0,35.0,51.0,35.0,71.0,87.0,82.0,83.0,110.0,151.0
10.999746567114155,81.0,67.0,69.0,70.0,105.0,102.0,76.0,78.0,79.0,65.0,53.0,131.0,136.0,125.0,136.0,144.0,72.0,59.0,150.0
18.86513199412661,120.0,151.0
25.982657795584252,63.0,74.0,62.0,64.0,74.0,65.0,66.0,71.0,80.0,75.0,81.0,93.0,60.0,86.0,84.0,60.0,57.0,82.0,71.0,97.0,60.0,75.0,80.0,59.0,76.0,91.0,71.0,64.0,67.0,67.0,52.0,80.0,59.0,87.0,88.0,58.0,55.0,89.0,51.0,81.0,84.0,69.0,72.0,86.0,56.0,82.0,63.0,69.0,70.0,64.0
33.10893853730143,107.0,52.0,88.0,59.0,54.0,48.0,84.0,82.0,91.0,73.0,64.0,89.0,58.0,85.0,92.0,53.0,83.0,87.0,106.0,56.0,123.0,53.0,76.0,50.0,38.0,52.0,46.0,40.0,62.0,53.0,34.0,50.0,60.0,65.0,59.0,57.0,50.0,55.0,47.0,50.0,45.0,28.0,58.0,44.0,74.0,43.0,51.0,53.0,56.0,60.0
40.03566859829156,53.0,43.0,63.0,45.0,60.0,52.0,53.0,52.0,44.0,57.0,35.0,37.0,42.0,39.0,41.0,53.0,40.0,50.0,56.0,39.0,59.0,58.0,49.0,54.0,53.0,52.0,39.0,40.0,44.0,50.0,64.0,35.0,44.0,54.0,42.0,45.0,50.0,60.0,60.0,63.0,60.0,51.0,50.0,50.0,47.0,52.0,56.0,50.0,50.0,54.0
47.76579203273962,43.0,44.0,47.0,48.0,46.0,52.0,53.0,55.0,48.0,52.0,48.0,44.0,49.0,38.0,50.0,35.0,45.0,39.0,49.0,47.0,59.0,36.0,48.0,33.0,52.0,42.0,43.0,48.0,53.0,45.0,37.0,42.0,59.0,31.0,43.0,49.0,37.0,37.0,44.0,23.0,31.0,41.0,50.0,30.0,49.0,34.0,38.0,50.0,23.0,47.0
55.483874974689115,29.0,53.0,33.0,23.0,23.0,25.0,33.0,22.0,26.0,26.0,67.0,35.0,51.0,21.0,57.0,44.0,51.0,48.0,46.0,43.0,25.0,35.0,31.0,37.0,40.0,51.0,39.0,36.0,37.0,26.0,32.0,40.0,33.0,29.0,33.0,62.0,44.0,29.0,51.0,34.0,34.0,38.0,31.0,40.0,40.0,35.0,39.0,38.0,31.0,66.0
61.801212299501216,40.0,48.0,46.0,59.0,42.0,31.0,39.0,52.0,77.0,46.0,60.0,47.0,44.0,48.0,35.0,55.0,53.0,39.0,43.0,48.0,49.0,49.0,38.0,38.0,54.0,39.0,56.0,52.0,66.0,81.0,46.0,73.0,38.0,37.0,70.0,74.0,44.0,81.0,49.0,57.0,58.0,76.0,58.0,75.0,68.0,68.0,101.0,151.0
68.502994754186,57.0,50.0,72.0,56.0,74.0,41.0,72.0,69.0,56.0,55.0,68.0,76.0,55.0,62.0,63.0,62.0,51.0,44.0,47.0,73.0,55.0,38.0,43.0,72.0,69.0,63.0,59.0,79.0,56.0,57.0,60.0,52.0,41.0,83.0,57.0,54.0,49.0,48.0,74.0,71.0,70.0,51.0,48.0,62.0,55.0,54.0,60.0,45.0,73.0,67.0
73.72418086158133,60.0,55.0,51.0,65.0,70.0,70.0,64.0,79.0,27.0,61.0,67.0,77.0,80.0,62.0,46.0,47.0,52.0,46.0,63.0,38.0,53.0,83.0,68.0,71.0,64.0,56.0,54.0,82.0,69.0,63.0,40.0,80.0,46.0,42.0,73.0,55.0,50.0,64.0,49.0,70.0,65.0,66.0,64.0,57.0,49.0,39.0,31.0,58.0,50.0,66.0
4.012619068468093,26.0,21.0,67.0,56.0,151.0
4.012619068468093,35.0,31.0,34.0,37.0,52.0,151.0
11.186089143931696,51.0,25.0,58.0,70.0,69.0,85.0,38.0,84.0,47.0,27.0,69.0,49.0,67.0,55.0,52.0,46.0,56.0,94.0,69.0,94.0,58.0,52.0,77.0,68.0,144.0,48.0,129.0,50.0,106.0,125.0
17.33728587733028,105.0,101.0,82.0,104.0,82.0,81.0,63.0,151.0
24.840598527547854,55.0,72.0,58.0,83.0,54.0,43.0,59.0,74.0,78.0,151.0
32.02802914801518,70.0,83.0,77.0,61.0,81.0,74.0,48.0,108.0,96.0,66.0,104.0,62.0,63.0,113.0,92.0,100.0,64.0,104.0,79.0,93.0,142.0,73.0,80.0,117.0,84.0,72.0,46.0,56.0,39.0,84.0
39.82906044276481,45.0,32.0,51.0,52.0,48.0,52.0,52.0,73.0,37.0,62.0,71.0,55.0,38.0,69.0,65.0,68.0,53.0,68.0,65.0,89.0,66.0,55.0,86.0,54.0,70.0,59.0,85.0,79.0,67.0,67.0
4.012619068468093,34.0,105.0,42.0,41.0,28.0,56.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,93.0,151.0,151.0,151.0
4.012619068468093,23.0,40.0,102.0,48.0,82.0,63.0,99.0,45.0,57.0,63.0,109.0,40.0,51.0,71.0,131.0,46.0,43.0,58.0,151.0
4.012619068468093,43.0,51.0,42.0,47.0,47.0,60.0,47.0,151.0
9.342919779916883,62.0,42.0,60.0,82.0,38.0,42.0,61.0,65.0,85.0,55.0,94.0,134.0,88.0,128.0,151.0
17.003672885708102,87.0,90.0,46.0,33.0,101.0,84.0,151.0
22.466146925172346,151.0
30.12367163183695,140.0,104.0,151.0
35.30082711012655,98.0,99.0,98.0,106.0,92.0,101.0,91.0,48.0,106.0,32.0,90.0,86.0,71.0,103.0,44.0,99.0,59.0,63.0,89.0,104.0,49.0,94.0,61.0,103.0,89.0,104.0,81.0,47.0,100.0,86.0
41.70659332055129,128.0,151.0
47.354978009946095,48.0,61.0,84.0,81.0,44.0,82.0,54.0,61.0,51.0,58.0,86.0,56.0,82.0,62.0,43.0,57.0,51.0,59.0,63.0,65.0,47.0,35.0,58.0,33.0,59.0,36.0,57.0,65.0,60.0,48.0
53.18859248346061,73.0,60.0,56.0,89.0,71.0,64.0,59.0,64.0,71.0,59.0,69.0,71.0,70.0,80.0,65.0,76.0,85.0,67.0,61.0,59.0,76.0,52.0,73.0,71.0,69.0,68.0,79.0,83.0,80.0,67.0
60.63040237095412,66.0,65.0,80.0,67.0,66.0,71.0,73.0,65.0,73.0,64.0,69.0,73.0,66.0,73.0,60.0,80.0,74.0,75.0,73.0,88.0,75.0,77.0,73.0,74.0,73.0,76.0,77.0,71.0,72.0,75.0
67.69479865041184,75.0,62.0,66.0,57.0,74.0,78.0,58.0,68.0,65.0,46.0,75.0,79.0,77.0,77.0,83.0,74.0,65.0,70.0,67.0,69.0,65.0,75.0,68.0,79.0,101.0,66.0,62.0,70.0,56.0,67.0
4.012619068468093,102.0,95.0,100.0,47.0,121.0,100.0,112.0,78.0,151.0
10.636627199682273,151.0
16.031038071305822,119.0,123.0,144.0,144.0,141.0,132.0,106.0,93.0,130.0,132.0,85.0,148.0,151.0
23.14208885795095,151.0
30.009453437476054,87.0,84.0,67.0,91.0,92.0,92.0,90.0,82.0,78.0,80.0,79.0,87.0,97.0,106.0,112.0,85.0,101.0,100.0,84.0,64.0,90.0,105.0,78.0,67.0,85.0,66.0,64.0,97.0,68.0,90.0
35.754278104488236,91.0,77.0,86.0,83.0,82.0,104.0,97.0,90.0,83.0,66.0,98.0,93.0,88.0,73.0,101.0,76.0,102.0,93.0,89.0,84.0,78.0,89.0,89.0,75.0,93.0,105.0,84.0,96.0,91.0,95.0
41.731280951589284,102.0,106.0,90.0,94.0,103.0,98.0,95.0,120.0,104.0,94.0,97.0,92.0,151.0
48.02223113299249,87.0,60.0,55.0,82.0,86.0,92.0,82.0,79.0,92.0,82.0,89.0,103.0,77.0,76.0,90.0,65.0,88.0,75.0,61.0,70.0,88.0,94.0,80.0,83.0,101.0,81.0,76.0,87.0,82.0,78.0
55.92138628734487,64.0,59.0,63.0,62.0,119.0,55.0,54.0,55.0,41.0,40.0,53.0,48.0,55.0,45.0,49.0,57.0,49.0,63.0,50.0,41.0,53.0,50.0,49.0,41.0,45.0,62.0,37.0,44.0,36.0,50.0
63.54587311716242,66.0,94.0,100.0,88.0,90.0,102.0,108.0,136.0,89.0,94.0,91.0,95.0,50.0,60.0,62.0,49.0,121.0,98.0,73.0,68.0,98.0,149.0,91.0,102.0,92.0,109.0,99.0,151.0
69.68770305989239,36.0,46.0,44.0,58.0,45.0,50.0,54.0,37.0,55.0,60.0,58.0,49.0,66.0,45.0,61.0,58.0,73.0,66.0,63.0,54.0,63.0,70.0,45.0,71.0,56.0,36.0,64.0,65.0,40.0,50.0
75.15504783083259,45.0,35.0,60.0,41.0,50.0,61.0,48.0,47.0,47.0,55.0,72.0,45.0,50.0,30.0,55.0,68.0,44.0,63.0,65.0,47.0,57.0,67.0,42.0,51.0,56.0,55.0,42.0,67.0,57.0,68.0
81.80187611158635,73.0,63.0,51.0,66.0,53.0,58.0,58.0,47.0,44.0,58.0,47.0,61.0,48.0,38.0,56.0,55.0,62.0,62.0,39.0,60.0,43.0,62.0,70.0,48.0,60.0,50.0,60.0,69.0,50.0,59.0
88.76241472102768,35.0,60.0,49.0,52.0,44.0,62.0,45.0,53.0,52.0,44.0,60.0,57.0,66.0,60.0,45.0,56.0,57.0,53.0,59.0,44.0,57.0,54.0,54.0,55.0,54.0,28.0,54.0,70.0,72.0,54.0
93.7826557082903,61.0,48.0,48.0,37.0,59.0,46.0,51.0,37.0,44.0,46.0,49.0,48.0,47.0,45.0,32.0,36.0,43.0,37.0,54.0,32.0,43.0,37.0,49.0,43.0,48.0,50.0,41.0,41.0,37.0,33.0
99.37354024173297,36.0,77.0,34.0,40.0,40.0,93.0,54.0,40.0,51.0,42.0,80.0,40.0,43.0,53.0,74.0,45.0,54.0,46.0,45.0,62.0,40.0,83.0,92.0,55.0,52.0,95.0,91.0,73.0,70.0,38.0
104.68787280192178,41.0,23.0,44.0,43.0,33.0,42.0,39.0,53.0,50.0,47.0,59.0,47.0,49.0,53.0,42.0,43.0,43.0,50.0,53.0,42.0,44.0,57.0,43.0,53.0,57.0,44.0,44.0,51.0,51.0,60.0
110.90655352425047,49.0,51.0,58.0,51.0,62.0,52.0,44.0,48.0,55.0,65.0,49.0,57.0,29.0,44.0,52.0,36.0,43.0,50.0,54.0,52.0,53.0,44.0,44.0,49.0,56.0,51.0,44.0,52.0,64.0,43.0
117.36634189529279,51.0,56.0,40.0,61.0,47.0,37.0,66.0,64.0,45.0,49.0,53.0,56.0,50.0,57.0,54.0,52.0,47.0,50.0,58.0,42.0,48.0,48.0,39.0,53.0,54.0,53.0,52.0,52.0,54.0,52.0
125.35086461576373,47.0,48.0,57.0,65.0,52.0,40.0,55.0,48.0,46.0,41.0,50.0,65.0,53.0,56.0,56.0,59.0,56.0,57.0,60.0,51.0,48.0,63.0,58.0,46.0,54.0,47.0,52.0,51.0,48.0,52.0
130.4940630113907,38.0,54.0,53.0,48.0,46.0,42.0,80.0,53.0,47.0,44.0,58.0,54.0,46.0,56.0,43.0,59.0,46.0,66.0,38.0,47.0,47.0,62.0,51.0,57.0,54.0,69.0,53.0,55.0,41.0,57.0
136.19731072388345,37.0,22.0,22.0,17.0,26.0,32.0,25.0,30.0,23.0,32.0,20.0,57.0,59.0,27.0,24.0,23.0,28.0,31.0,32.0,29.0,29.0,21.0,29.0,23.0,39.0,30.0,30.0,55.0,36.0,32.0
142.79049959769895,29.0,33.0,32.0,27.0,27.0,39.0,31.0,30.0,27.0,34.0,37.0,27.0,30.0,29.0,30.0,42.0,37.0,60.0,28.0,44.0,40.0,30.0,53.0,37.0,28.0,34.0,24.0,33.0,35.0,32.0
148.32988649334447,28.0,32.0,32.0,28.0,30.0,14.0,17.0,33.0,24.0,20.0,56.0,39.0,27.0,34.0,24.0,29.0,34.0,28.0,33.0,31.0,37.0,35.0,29.0,27.0,25.0,34.0,38.0,59.0,26.0,48.0
153.53875858321032,32.0,51.0,37.0,38.0,35.0,51.0,39.0,32.0,27.0,31.0,31.0,28.0,41.0,33.0,33.0,37.0,38.0,43.0,40.0,37.0,38.0,43.0,31.0,27.0,43.0,51.0,35.0,44.0,42.0,42.0
159.9775084286617,22.0,50.0,33.0,24.0,41.0,34.0,44.0,32.0,64.0,59.0,49.0,43.0,39.0,50.0,40.0,56.0,78.0,51.0,37.0,43.0,34.0,67.0,27.0,51.0,40.0,34.0,31.0,40.0,47.0,56.0
166.75997611129478,21.0,23.0,27.0,40.0,25.0,39.0,39.0,35.0,24.0,46.0,35.0,36.0,50.0,26.0,40.0,37.0,30.0,30.0,24.0,40.0,26.0,48.0,32.0,34.0,32.0,52.0,36.0,45.0,38.0,36.0
174.16838741093585,20.0,37.0,38.0,24.0,39.0,26.0,29.0,29.0,64.0,52.0,32.0,46.0,29.0,64.0,42.0,25.0,52.0,50.0,41.0,31.0,55.0,48.0,32.0,53.0,38.0,41.0,42.0,40.0,25.0,40.0
181.68101201732998,37.0,50.0,25.0,37.0,24.0,29.0,20.0,34.0,23.0,48.0,47.0,46.0,45.0,54.0,36.0,35.0,37.0,29.0,42.0,37.0,50.0,50.0,28.0,38.0,35.0,48.0,35.0,22.0,31.0,35.0
188.45544689384712,32.0,30.0,37.0,32.0,25.0,38.0,39.0,27.0,31.0,30.0,37.0,39.0,25.0,37.0,32.0,39.0,35.0,43.0,25.0,40.0,33.0,43.0,43.0,40.0,28.0,31.0,39.0,39.0,32.0,50.0
194.73212746630878,48.0,35.0,39.0,33.0,51.0,33.0,27.0,41.0,33.0,49.0,30.0,42.0,48.0,39.0,34.0,30.0,40.0,51.0,31.0,40.0,32.0,26.0,32.0,36.0,33.0,32.0,32.0,33.0,26.0,38.0
199.90973809968983,46.0,43.0,31.0,46.0,29.0,26.0,40.0,24.0,25.0,29.0,30.0,35.0,31.0,39.0,25.0,25.0,27.0,34.0,44.0,42.0,39.0,39.0,37.0,44.0,62.0,42.0,37.0,45.0,18.0,32.0
206.30181828357178,23.0,29.0,26.0,23.0,26.0,32.0,36.0,39.0,34.0,38.0,38.0,40.0,35.0,33.0,37.0,24.0,31.0,36.0,39.0,36.0,25.0,39.0,34.0,32.0,31.0,38.0,34.0,24.0,37.0,40.0
213.21858776556968,48.0,34.0,39.0,45.0,22.0,35.0,27.0,37.0,36.0,50.0,37.0,26.0,35.0,34.0,26.0,34.0,34.0,37.0,39.0,42.0,41.0,25.0,35.0,37.0,36.0,32.0,39.0,44.0,36.0,35.0
220.0850587843522,29.0,30.0,37.0,31.0,24.0,29.0,28.0,17.0,36.0,18.0,24.0,30.0,45.0,52.0,30.0,25.0,20.0,21.0,23.0,26.0,30.0,24.0,26.0,22.0,25.0,26.0,27.0,21.0,22.0,22.0
226.59110918539557,29.0,34.0,23.0,29.0,28.0,21.0,29.0,30.0,33.0,28.0,38.0,25.0,38.0,27.0,29.0,25.0,26.0,37.0,26.0,25.0,26.0,18.0,25.0,21.0,22.0,17.0,40.0,33.0,33.0,25.0
232.6409331179031,26.0,24.0,22.0,27.0,31.0,40.0,29.0,23.0,26.0,30.0,25.0,30.0,24.0,30.0,38.0,29.0,35.0,32.0,37.0,26.0,38.0,28.0,37.0,27.0,37.0,32.0,30.0,37.0,37.0,27.0
239.40554129276467,27.0,30.0,24.0,26.0,28.0,27.0,25.0,26.0,28.0,20.0,27.0,27.0,28.0,26.0,41.0,22.0,26.0,32.0,22.0,22.0,31.0,26.0,31.0,28.0,48.0,39.0,21.0,27.0,20.0,45.0
246.2737649772891,18.0,20.0,26.0,25.0,31.0,33.0,29.0,31.0,26.0,19.0,31.0,23.0,65.0,30.0,39.0,31.0,44.0,62.0,36.0,32.0,27.0,26.0,19.0,29.0,42.0,24.0,33.0,30.0,29.0,29.0
