4.012619068468093,6,2,12,2,5,2,2,5,6,4,9,2,4,6,2,4,2,2,4,2,2,2,5,2,2,4,2,4,2,7,2,2,2,4,5,2,2,5,2,4,2,2,5,2,2,7,4,2,4,2
25.491225704925036,2,4,2,2,2,5,6,4,8,2,2,4,5,5,2,2,2,9,2,4,2,2,5,2,4,2,2,5,4,4,4,6,4,4,5,2,10,5,4,2,4,4,6,9,6,2,5,4,2,5
46.24266980041168,5,2,2,2,4,4,5,2,4,2,4,4,2,2,2,2,4,2,2,2,4,11,12,7,2,2,5,2,4,5,5,7,2,5,2,5,2,2,6,2,2,8,10,7,5,2,2,2,4,9
66.36938935753268,4,2,4,2,2,2,5,2,2,2,2,2,4,7,2,2,2,2,2,2,2,2,2,2,2,5,4,4,2,2,2,2,5,2,2,2,2,4,2,4,5,2,5,4,4,8,6,7,5,2
89.28743156720624,2,4,2,2,5,5,5,2,4,4,2,2,7,2,2,4,2,2,7,2,2,2,6,2,6,2,2,5,6,6,4,5,2,5,2,4,4,2,2,2,4,4,2,2,2,2,2,2,5,2
111.70089238820354,6,2,2,6,2,4,5,4,4,7,2,2,2,6,2,2,6,2,4,2,2,4,2,2,2,12,10,2,11,5,4,2,2,4,2,2,2,2,2,2,2,2,2,7,5,2,2,8,2,2
132.69195199736612,2,2,5,5,2,2,2,9,4,2,4,5,2,2,2,2,5,2,4,6,2,2,2,4,2,2,2,4,2,2,2,2,2,5,2,8,2,2,9,7,2,2,2,5,2,2,5,2,4,2
154.99661654841043,2,9,2,4,2,5,8,2,2,2,2,2,2,2,7,2,2,5,5,7,2,2,2,2,5,2,5,2,4,2,4,7,4,2,2,2,4,2,2,2,6,2,2,2,4,2,2,2,2,6
175.28622041283575,2,5,2,2,4,6,7,4,7,2,2,2,5,4,4,4,5,4,2,2,5,2,6,6,2,2,5,4,2,5,2,4,2,2,5,2,2,2,2,10,2,6,7,2,5,4,4,5,5,5
197.76894630842742,2,7,4,2,4,2,2,2,5,5,5,2,6,2,2,5,5,5,5,5,4,4,4,2,2,8,2,2,2,2,2,14,4,6,9,2,2,2,2,2,2,4,2,5,6,2,5,6,2,6
219.16360769073043,5,4,2,4,2,2,2,2,2,5,4,2,2,2,2,4,12,5,2,8,5,5,4,2,2,2,2,4,2,2,2,5,5,11,4,5,8,4,2,2,4,2,2,4,2,2,2,5,2,2
239.8157555249114,5,2,8,2,5,2,5,2,2,2,2,6,5,2,2,4,2,4,5,8,2,2,2,2,2,4,6,2,2,2,6,7,2,2,4,4,2,2,4,4,2,2,6,2,2,2,4,2,2,2
261.8766604371289,2,2,2,5,4,4,2,4,4,4,2,2,2,2,4,4,7,5,2,2,6,4,10,6,2,2,2,8,6,2,2,2,5,2,2,2,4,2,2,4,2,2,2,2,2,4,2,5,2,2
283.933080620213,2,4,7,2,2,2,5,2,2,4,6,2,5,4,2,4,2,4,6,5,4,4,2,2,2,2,2,5,4,5,8,2,2,5,2,2,2,6,6,2,2,4,4,2,2,2,2,6,2,2
305.2372067789238,2,2,6,2,2,4,2,2,4,2,2,2,2,11,2,4,4,2,2,5,5,2,5,2,2,4,7,2,2,4,5,4,2,2,2,5,2,5,4,4,5,2,4,4,5,2,4,4,4,2
325.3852806841048,4,2,2,2,6,2,2,4,2,2,5,4,4,2,2,4,6,5,2,2,2,2,2,7,4,2,2,2,4,2,2,2,5,7,5,2,5,2,2,2,2,2,2,4,5,9,6,2,2,2
346.88597882485476,5,2,2,10,2,2,2,5,2,4,5,4,5,2,2,5,6,2,2,2,2,5,2,4,2,2,2,2,2,2,5,4,2,4,12,2,2,2,2,4,2,5,2,4,2,4,4,2,2,2
368.73580718711224,4,5,2,2,2,2,2,5,2,4,4,4,2,2,4,5,5,2,5,6,11,2,2,5,4,2,2,11,2,5,2,2,4,5,2,2,2,6,4,2,6,2,4,2,2,2,6,2,2,2
390.73953577486355,4,4,4,4,6,4,2,5,5,2,2,9,5,2,4,2,2,6,4,5,4,13,2,2,2,2,8,4,2,2,2,6,2,9,2,4,5,2,2,2,2,2,2,2,5,4,2,2,2,4
412.31770806722375,4,2,2,2,2,2,2,2,2,2,5,2,2,2,7,2,2,4,2,2,2,4,2,5,4,5,2,2,2,2,2,2,5,8,2,5,6,4,2,2,2,2,2,2,2,11,2,2,4,4
432.3320149643662,5,2,2,2,2,2,7,4,4,4,2,2,2,2,2,4,6,2,2,2,2,5,4,2,4,7,6,5,2,2,5,2,2,2,4,2,5,2,4,2,6,2,9,2,5,2,2,2,5,4
453.9514725532895,2,4,2,5,6,2,2,2,2,4,2,2,5,2,2,2,2,6,2,2,2,2,4,2,5,2,5,4,2,2,2,5,4,2,2,2,2,4,5,2,2,2,5,2,2,2,4,2,2,2
475.86222959304166,2,6,7,5,4,4,4,2,2,4,4,4,4,2,2,2,5,4,2,2,2,4,2,4,2,5,2,2,2,2,11,2,2,2,2,4,2,6,2,6,2,2,4,2,2,4,2,4,2,5
497.38274029826744,4,2,4,2,2,6,2,4,2,2,7,2,2,2,6,8,9,2,2,2,5,2,6,6,7,4,2,2,4,2,7,5,5,2,4,2,2,2,2,5,4,4,6,6,2,4,5,2,2,2
519.0342679459847,4,4,2,2,2,2,2,2,5,6,2,9,4,5,2,2,5,4,2,2,2,4,4,2,4,4,2,2,2,5,2,4,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2
541.7411358167434,2,2,2,2,5,2,2,2,6,6,5,2,2,5,2,2,4,4,2,2,2,12,2,2,2,2,5,2,2,5,6,5,2,2,2,5,5,2,2,2,2,2,2,5,2,5,5,4,2,6
562.2729286811704,4,9,4,2,2,4,2,2,4,2,2,2,5,4,2,2,2,2,2,6,6,2,2,2,5,5,2,4,7,5,2,4,5,13,2,2,2,2,5,6,2,4,2,5,4,2,2,2,2,2
583.9005107259105,2,2,2,2,2,2,2,2,4,2,4,2,2,2,5,8,2,2,5,10,2,2,2,2,6,5,2,2,2,4,4,2,4,4,13,2,2,5,2,2,4,2,10,2,4,2,2,4,5,2
606.2130425668761,2,5,2,2,8,5,2,4,2,9,2,4,4,2,4,2,4,5,4,2,2,2,2,5,6,2,5,2,2,2,2,4,2,5,2,5,5,5,4,4,2,2,2,6,6,5,2,2,2,2
627.7483397081834,5,4,5,5,8,2,2,5,2,2,2,6,5,2,2,2,6,2,2,7,4,2,2,2,4,2,4,2,2,2,2,2,5,2,6,5,2,4,2,4,15,2,6,4,2,2,2,5,4,9
650.4945070624503,2,4,2,2,6,2,7,6,2,2,2,5,5,4,2,2,5,6,4,2,2,2,4,2,2,2,13,2,6,9,2,5,4,2,2,2,2,5,5,2,7,8,5,4,2,2,5,2,2,8
670.7646500521208,2,2,2,2,10,2,4,4,2,2,14,5,2,7,5,4,2,2,7,10,2,4,2,2,4,4,2,6,4,2,2,4,2,5,4,9,2,2,4,2,4,2,2,2,5,5,2,2,5,5
692.9371149571089,8,2,5,4,5,5,5,2,2,2,4,14,5,5,4,2,5,2,2,4,2,2,2,4,2,2,2,4,4,2,2,9,5,4,2,4,2,2,2,6,2,2,2,5,2,4,4,2,2,2
715.1993795479445,2,2,2,2,2,4,2,2,2,2,2,2,6,2,5,4,2,4,9,5,4,5,2,4,2,5,2,6,5,5,4,11,2,5,8,2,2,2,5,5,2,2,2,2,4,2,5,2,12,2
737.6238239528975,6,2,5,11,2,2,2,2,2,6,4,2,5,2,8,6,2,4,4,2,2,2,2,2,5,4,5,2,7,6,2,2,2,8,2,2,2,2,2,2,2,4,2,6,4,2,2,4,4,2
757.8706969870526,2,2,2,2,2,2,2,4,2,2,2,6,2,8,2,5,2,2,5,4,2,2,2,2,6,4,2,2,2,2,6,2,4,2,5,2,4,4,2,2,2,2,4,5,2,2,2,2,7,2
778.2149058633637,4,5,2,2,8,7,2,2,2,2,8,2,4,4,5,2,9,4,6,2,2,2,5,2,2,6,2,2,5,2,2,2,2,2,5,2,2,5,2,2,2,8,6,2,2,6,5,2,6,2
800.1971483838606,4,6,2,5,4,2,5,10,2,2,7,4,7,2,2,2,2,8,5,2,2,2,2,2,2,2,2,5,5,4,2,5,6,2,7,12,6,2,4,2,2,2,2,2,6,5,2,2,2,2
820.7703664012747,2,2,5,4,2,5,5,4,2,2,2,9,6,2,2,2,2,2,2,2,5,2,2,2,2,2,5,8,2,2,2,2,2,4,4,2,5,2,2,2,2,2,4,6,5,5,5,4,2,2
842.3966435204903,2,2,9,2,2,5,2,2,7,2,2,2,5,5,5,4,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,4,2,4,9,5,2,4,2,6,2,4,2,2,4,2,2,2,2,2
864.2576805675944,2,2,2,2,5,2,6,5,2,2,5,2,2,4,2,4,5,4,4,2,2,2,2,5,2,2,4,5,2,4,2,2,2,2,2,2,2,8,2,4,2,5,2,2,6,5,6,2,2,4
886.2085599831302,5,2,4,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,4,2,4,9,6,2,6,2,5,2,6,2,2,2,6,2,2,5,2,4,6,2,4,2,2,7,5,2,2,2,2,5
909.1350837604028,2,2,2,2,2,5,2,4,2,9,2,4,2,4,2,2,2,2,9,6,4,4,2,4,2,4,2,2,2,2,2,4,2,5,4,2,2,4,2,2,2,6,2,2,2,7,8,4,2,6
930.8477266326889,2,2,5,8,4,5,2,2,2,4,4,2,6,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,5,2,2,5,2,5,4,8,2,2,2,2,2,2,2,2,2,2,5
952.141693879613,7,2,4,4,2,5,2,2,2,2,2,2,2,2,4,2,2,2,6,5,5,2,5,5,2,4,2,6,2,2,2,4,2,7,2,5,2,2,2,5,2,2,4,2,9,2,2,2,2,2
972.2844221909688,2,5,2,2,2,4,2,4,2,2,2,2,9,2,2,2,2,2,2,2,4,2,2,4,2,4,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,6,4,5,5,2,2,2,2,6
994.635909695882,2,2,6,4,2,5,2,2,2,2,2,2,2,4,2,4,4,4,2,2,2,6,2,2,2,5,2,2,5,4,2,2,2,2,2,2,4,2,2,2,2,2,12,4,2,2,2,2,6,2
1014.6517699919813,2,2,2,2,2,2,2,2,2,2,2,5,4,2,2,2,2,2,7,2,2,6,2,5,2,5,2,2,2,2,2,2,2,2,2,2,5,2,5,2,2,2,5,2,2,2,2,2,2,2
1035.3211676735364,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,5,2,2,4,2,5,2,2,7,5,2,6,2,2,2,2,2,6,2,6,2,2,2,2,2,2,2,2,4,2,2
1055.5198817460314,2,2,2,2,4,2,2,2,5,4,2,6,2,2,4,2,5,5,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,4,2,5,2,4,2,2,5,2,2,4,2,2,2,10,5
